Date,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx
1916-08-01,9.3,0.5167,1.313,NaN,NaN,NaN,NaN,NaN,NaN,0.00238182596,0.0122701,NaN,NaN,0.001006443851,NaN,NaN,NaN
1916-09-01,9.68,0.5275,1.368,NaN,NaN,NaN,NaN,NaN,NaN,0.002131495146,0.0181274,NaN,NaN,0.0007633004998,NaN,NaN,NaN
1916-10-01,9.98,0.5383,1.422,NaN,NaN,NaN,NaN,NaN,NaN,0.002131495146,0.0119049,NaN,NaN,0.001630921558,NaN,NaN,NaN
1916-11-01,10.21,0.5492,1.476,NaN,NaN,NaN,NaN,NaN,NaN,0.002212491385,0.0175958,NaN,NaN,0.0008132161339,NaN,NaN,NaN
1916-12-01,9.8,0.56,1.53,NaN,NaN,NaN,NaN,NaN,NaN,0.00252168942,0.0057971,NaN,NaN,0.005782202751,NaN,NaN,NaN
1917-01-01,9.57,0.5708,1.509,NaN,NaN,NaN,NaN,NaN,NaN,0.002256668386,0.0114944,NaN,NaN,0.001501232871,NaN,NaN,NaN
1917-02-01,9.03,0.5817,1.488,NaN,NaN,NaN,NaN,NaN,NaN,0.002654173603,0.0225998,NaN,NaN,0.004515917337,NaN,NaN,NaN
1917-03-01,9.31,0.5925,1.468,NaN,NaN,NaN,NaN,NaN,NaN,0.002676252593,0.005571,NaN,NaN,0.00145942743,NaN,NaN,NaN
1917-04-01,9.17,0.6033,1.447,NaN,NaN,NaN,NaN,NaN,NaN,0.002793998979,0.0434851,NaN,NaN,0.001520615044,NaN,NaN,NaN
1917-05-01,8.86,0.6142,1.426,NaN,NaN,NaN,NaN,NaN,NaN,0.003198646469,0.0210534,NaN,NaN,0.001922812501,NaN,NaN,NaN
1917-06-01,9.04,0.625,1.405,NaN,NaN,NaN,NaN,NaN,NaN,0.00332368621,0.0103628,NaN,NaN,0.0008427469397,NaN,NaN,NaN
1917-07-01,8.79,0.6358,1.384,NaN,NaN,NaN,NaN,NaN,NaN,0.0030883043,-0.0103628,NaN,NaN,0.0009443729502,NaN,NaN,NaN
1917-08-01,8.53,0.6467,1.363,NaN,NaN,NaN,NaN,NaN,NaN,0.003169223081,0.0155042,NaN,NaN,0.001365569711,NaN,NaN,NaN
1917-09-01,8.12,0.6575,1.343,NaN,NaN,NaN,NaN,NaN,NaN,0.00345606419,0.0177895,NaN,NaN,0.002934419546,NaN,NaN,NaN
1917-10-01,7.68,0.6683,1.322,NaN,NaN,NaN,NaN,NaN,NaN,0.003603130286,0.0174786,NaN,NaN,0.004131060244,NaN,NaN,NaN
1917-11-01,7.04,0.6792,1.301,NaN,NaN,NaN,NaN,NaN,NaN,0.003647245897,0.0024722,NaN,NaN,0.005545705541,NaN,NaN,NaN
1917-12-01,6.8,0.69,1.28,NaN,NaN,NaN,NaN,NaN,NaN,0.003691359562,0.0122701,NaN,NaN,0.008877687476,NaN,NaN,NaN
1918-01-01,7.21,0.68,1.256,NaN,NaN,NaN,NaN,NaN,NaN,0.003742823046,0.0193243,NaN,NaN,0.002285452541,NaN,NaN,NaN
1918-02-01,7.43,0.67,1.232,NaN,NaN,NaN,NaN,NaN,NaN,0.003823688883,0.0095239,NaN,NaN,0.001056972254,NaN,NaN,NaN
1918-03-01,7.28,0.66,1.208,NaN,NaN,NaN,NaN,NaN,NaN,0.003970700927,-0.0047506,NaN,NaN,0.001353940836,NaN,NaN,NaN
1918-04-01,7.21,0.65,1.183,NaN,NaN,NaN,NaN,NaN,NaN,0.00399275087,0.0118345,NaN,NaN,0.001130904016,NaN,NaN,NaN
1918-05-01,7.44,0.64,1.159,NaN,NaN,NaN,NaN,NaN,NaN,0.003970700927,0.0186486,NaN,NaN,0.001464057615,NaN,NaN,NaN
1918-06-01,7.45,0.63,1.135,NaN,NaN,NaN,NaN,NaN,NaN,0.003970700927,0.0183071,NaN,NaN,0.000552491079,NaN,NaN,NaN
1918-07-01,7.51,0.62,1.111,NaN,NaN,NaN,NaN,NaN,NaN,0.003970700927,0.0246373,NaN,NaN,0.0007401048668,NaN,NaN,NaN
1918-08-01,7.58,0.61,1.087,NaN,NaN,NaN,NaN,NaN,NaN,0.004014800326,0.0175443,NaN,NaN,0.0004099322519,NaN,NaN,NaN
1918-09-01,7.54,0.6,1.063,NaN,NaN,NaN,NaN,NaN,NaN,0.004058897781,0.0236316,NaN,NaN,0.0009023852651,NaN,NaN,NaN
1918-10-01,7.86,0.59,1.038,NaN,NaN,NaN,NaN,NaN,NaN,0.004058897781,0.0168425,NaN,NaN,0.001990784761,NaN,NaN,NaN
1918-11-01,8.06,0.58,1.014,NaN,NaN,NaN,NaN,NaN,NaN,0.004036849296,0.0165635,NaN,NaN,0.002384931881,NaN,NaN,NaN
1918-12-01,7.9,0.57,0.99,NaN,NaN,NaN,NaN,NaN,NaN,0.00391924917,0.0142714,NaN,NaN,0.001089300597,NaN,NaN,NaN
1919-01-01,7.85,0.5667,0.985,NaN,NaN,0.0535,0.0712,0.0463,NaN,0.003507539784,0.0020222,NaN,NaN,0.0007658185494,NaN,NaN,NaN
1919-02-01,7.88,0.5633,0.98,NaN,NaN,0.0535,0.072,0.047,NaN,0.00345606419,-0.0224729,NaN,NaN,0.0006462952217,NaN,NaN,NaN
1919-03-01,8.12,0.56,0.975,NaN,NaN,0.0539,0.0715,0.0473,NaN,0.003603130286,0.0123205,NaN,NaN,0.001158994344,NaN,NaN,NaN
1919-04-01,8.39,0.5567,0.97,NaN,NaN,0.0544,0.0723,0.0472,NaN,0.003603130286,0.0182007,NaN,NaN,0.0005361946776,NaN,NaN,NaN
1919-05-01,8.97,0.5533,0.965,NaN,NaN,0.0539,0.0709,0.0467,NaN,0.003603130286,0.0139306,NaN,NaN,0.001189427322,NaN,NaN,NaN
1919-06-01,9.21,0.55,0.96,NaN,NaN,0.054,0.0704,0.0469,NaN,0.003713415665,0.0019743,NaN,NaN,0.003037426713,NaN,NaN,NaN
1919-07-01,9.51,0.5467,0.955,NaN,NaN,0.0544,0.0706,0.0472,NaN,0.00363989343,0.027239,NaN,NaN,0.001447014422,NaN,NaN,NaN
1919-08-01,8.87,0.5433,0.95,NaN,NaN,0.0556,0.0713,0.0478,NaN,0.003603130286,0.017127,NaN,NaN,0.006089295577,NaN,NaN,NaN
1919-09-01,9.01,0.54,0.945,NaN,NaN,0.056,0.0727,0.0473,NaN,0.003603130286,0.0056444,NaN,NaN,0.001233590118,NaN,NaN,NaN
1919-10-01,9.47,0.5367,0.94,NaN,NaN,0.0554,0.0734,0.0471,NaN,0.003603130286,0.0167446,NaN,NaN,0.002016862763,NaN,NaN,NaN
1919-11-01,9.19,0.5333,0.935,NaN,NaN,0.0566,0.0754,0.0481,NaN,0.003691359562,0.0237021,NaN,NaN,0.003919997443,NaN,NaN,NaN
1919-12-01,8.92,0.53,0.93,NaN,NaN,0.0573,0.0777,0.049,NaN,0.003970700927,0.0213912,NaN,NaN,0.002499875152,NaN,NaN,NaN
1920-01-01,8.83,0.5283,0.9192,NaN,NaN,0.0575,0.0778,0.0493,NaN,0.003742986279,0.0192146,NaN,NaN,0.001355709543,NaN,NaN,NaN
1920-02-01,8.1,0.5267,0.9083,NaN,0.045,0.0586,0.0794,0.0505,NaN,0.003742986279,0.012038,NaN,NaN,0.006117189963,NaN,NaN,NaN
1920-03-01,8.67,0.525,0.8975,NaN,0.0475,0.0592,0.0797,0.0509,NaN,0.003950519744,0.0102042,NaN,NaN,0.003186711879,NaN,NaN,NaN
1920-04-01,8.6,0.5233,0.8867,NaN,0.0525,0.0604,0.0817,0.0528,NaN,0.00436545751,0.0283589,NaN,NaN,0.003639692684,NaN,NaN,NaN
1920-05-01,8.06,0.5217,0.8758,NaN,0.055,0.0625,0.0839,0.0558,NaN,0.004572861845,0.0163136,NaN,NaN,0.002850820812,NaN,NaN,NaN
1920-06-01,7.92,0.52,0.865,NaN,0.0575,0.0638,0.0839,0.0554,NaN,0.004780223173,0.0144581,NaN,NaN,0.0009212744306,NaN,NaN,NaN
1920-07-01,7.91,0.5183,0.8542,NaN,0.0581,0.0634,0.0852,0.0557,NaN,0.004829983494,-0.0064,NaN,NaN,0.00141921215,NaN,NaN,NaN
1920-08-01,7.6,0.5167,0.8433,NaN,0.0583,0.063,0.0839,0.0567,NaN,0.004846569718,-0.0260177,NaN,NaN,0.001554946271,NaN,NaN,NaN
1920-09-01,7.87,0.515,0.8325,NaN,0.0581,0.0622,0.0814,0.0543,NaN,0.004829983494,-0.0115991,NaN,NaN,0.001305639083,NaN,NaN,NaN
1920-10-01,7.88,0.5133,0.8217,NaN,0.0575,0.0605,0.0799,0.0508,NaN,0.004780223173,-0.0050125,NaN,NaN,0.0009409922834,NaN,NaN,NaN
1920-11-01,7.48,0.5117,0.8108,NaN,0.0575,0.0608,0.0821,0.0521,NaN,0.004780223173,-0.0067227,NaN,NaN,0.0047878721,NaN,NaN,NaN
1920-12-01,6.81,0.51,0.8,NaN,0.0588,0.0626,0.0856,0.054,NaN,0.004888034073,-0.0221663,NaN,NaN,0.005327738423,NaN,NaN,NaN
1921-01-01,7.11,0.5058,0.7575,NaN,0.0567,0.0614,0.085,0.0523,NaN,0.004713872226,-0.0173917,NaN,NaN,0.001043852982,NaN,NaN,NaN
1921-02-01,7.06,0.5017,0.715,NaN,0.053,0.0608,0.0842,0.0528,NaN,0.004406941818,-0.0320883,NaN,NaN,0.0007309335842,NaN,NaN,NaN
1921-03-01,6.88,0.4975,0.6725,0.636219641,0.0538,0.0608,0.0855,0.0527,NaN,0.004473313133,-0.0072728,NaN,NaN,0.00230770598,NaN,NaN,NaN
1921-04-01,6.91,0.4933,0.63,0.6134656994,0.052,0.0606,0.0853,0.0524,NaN,0.00432397148,-0.012856,NaN,NaN,0.00165624456,NaN,NaN,NaN
1921-05-01,7.12,0.4892,0.5875,0.6563180828,0.0516,0.0611,0.0852,0.0525,NaN,0.004290781417,-0.0186573,NaN,NaN,0.001319420906,NaN,NaN,NaN
1921-06-01,6.55,0.485,0.545,0.7041636231,0.0499,0.0618,0.0856,0.0527,NaN,0.004149711359,-0.0056657,NaN,NaN,0.003863826369,NaN,NaN,NaN
1921-07-01,6.53,0.4808,0.5025,0.7049875676,0.046,0.0612,0.0848,0.0526,NaN,0.003826004834,0.0018921,NaN,NaN,0.001760492112,NaN,NaN,NaN
1921-08-01,6.45,0.4767,0.46,0.7182238117,0.0475,0.0599,0.0851,0.0522,NaN,0.003950519744,0.0037736,NaN,NaN,0.002031115216,NaN,NaN,NaN
1921-09-01,6.61,0.4725,0.4175,0.6781091728,0.0475,0.0593,0.0834,0.0512,NaN,0.003950519744,-0.0113638,NaN,NaN,0.001778220367,NaN,NaN,NaN
1921-10-01,6.7,0.4683,0.375,0.6583800027,0.0421,0.0584,0.0834,0.0483,NaN,0.003502193488,-0.0019066,NaN,NaN,0.001028969077,NaN,NaN,NaN
1921-11-01,7.06,0.4642,0.3325,0.6235446313,0.0403,0.056,0.0788,0.0464,NaN,0.003352706726,-0.0057416,NaN,NaN,0.0009877030428,NaN,NaN,NaN
1921-12-01,7.31,0.46,0.29,0.5965346535,0.039,0.055,0.0761,0.0447,NaN,0.003244730165,-0.0057748,NaN,NaN,0.0005106361604,NaN,NaN,NaN
1922-01-01,7.3,0.4642,0.3233,0.5928659287,0.039,0.0534,0.077,0.0445,NaN,0.003244730165,-0.0214642,NaN,NaN,0.001056518136,NaN,NaN,NaN
1922-02-01,7.46,0.4683,0.3567,0.5640065528,0.0381,0.0529,0.0755,0.045,NaN,0.003169970331,-0.0019743,NaN,NaN,0.0006195671504,NaN,NaN,NaN
1922-03-01,7.74,0.4725,0.39,0.5210555867,0.0355,0.0523,0.0745,0.0441,NaN,0.002953966076,-0.0119286,NaN,NaN,0.0006925002204,NaN,NaN,NaN
1922-04-01,8.21,0.4767,0.4233,0.5047318612,0.0321,0.0515,0.0714,0.0428,NaN,0.002671428555,0,NaN,NaN,0.001094097026,NaN,NaN,NaN
1922-05-01,8.53,0.4808,0.4567,0.4852033881,0.0325,0.0513,0.0689,0.0426,NaN,0.002704672407,0,NaN,NaN,0.0008032827833,NaN,NaN,NaN
1922-06-01,8.45,0.485,0.49,0.4993005488,0.0325,0.0508,0.0697,0.0424,NaN,0.002704672407,0.001998,NaN,NaN,0.001743565438,NaN,NaN,NaN
1922-07-01,8.51,0.4892,0.5233,0.4781040701,0.032,0.05,0.0689,0.0414,NaN,0.002663117419,0.001994,NaN,NaN,0.001476080852,NaN,NaN,NaN
1922-08-01,8.83,0.4933,0.5567,0.4604088113,0.0313,0.0496,0.0685,0.0412,NaN,0.002604937536,-0.0100101,NaN,NaN,0.0009882855864,NaN,NaN,NaN
1922-09-01,9.06,0.4975,0.59,0.4777594728,0.0334,0.0493,0.0675,0.0419,NaN,0.002779467034,0.0020101,NaN,NaN,0.001352260874,NaN,NaN,NaN
1922-10-01,9.26,0.5017,0.6233,0.4827801477,0.0371,0.0497,0.0678,0.043,NaN,0.003086897293,0.006006,NaN,NaN,0.001696363181,NaN,NaN,NaN
1922-11-01,8.8,0.5058,0.6567,0.4902271527,0.0366,0.0509,0.0698,0.0433,NaN,0.003045358186,0.0039841,NaN,NaN,0.002435211224,NaN,NaN,NaN
1922-12-01,8.78,0.51,0.69,0.4726494856,0.0365,0.0508,0.0702,0.0432,NaN,0.003037050157,0.0039683,NaN,NaN,0.0007553687187,NaN,NaN,NaN
1923-01-01,8.9,0.5117,0.7142,0.4762393513,0.0366,0.0504,0.0698,0.0432,NaN,0.003045358186,-0.0039683,NaN,NaN,0.000580405635,NaN,NaN,NaN
1923-02-01,9.28,0.5133,0.7383,0.4465832531,0.0365,0.0507,0.0697,0.0433,NaN,0.003037050157,-0.0019901,NaN,NaN,0.0004755235867,NaN,NaN,NaN
1923-03-01,9.43,0.515,0.7625,0.5020920502,0.0412,0.0513,0.0709,0.0438,NaN,0.0034274529,0.0039761,NaN,NaN,0.000561000183,NaN,NaN,NaN
1923-04-01,9.1,0.5167,0.7867,0.524496849,0.0413,0.0522,0.0717,0.0439,NaN,0.003435757686,0.0039604,NaN,NaN,0.0009778051185,NaN,NaN,NaN
1923-05-01,8.67,0.5183,0.8108,0.5290679791,0.0395,0.0516,0.0717,0.0437,NaN,0.003286260991,0.0019743,NaN,NaN,0.002756796054,NaN,NaN,NaN
1923-06-01,8.34,0.52,0.835,0.5837104072,0.0384,0.0515,0.0721,0.0434,NaN,0.003194890897,0.0058997,NaN,NaN,0.002968946522,NaN,NaN,NaN
1923-07-01,8.06,0.5217,0.8592,0.5937176389,0.0391,0.0514,0.0734,0.0434,NaN,0.003253036468,0.0097562,NaN,NaN,0.00237237362,NaN,NaN,NaN
1923-08-01,8.1,0.5233,0.8833,0.5521078536,0.0386,0.0508,0.0738,0.0435,NaN,0.003211504262,-0.0038911,NaN,NaN,0.0009708819439,NaN,NaN,NaN
1923-09-01,8.15,0.525,0.9075,0.5865636012,0.0401,0.0512,0.0738,0.0436,NaN,0.003336095706,0.0058309,NaN,NaN,0.001220640072,NaN,NaN,NaN
1923-10-01,8.03,0.5267,0.9317,0.5828532701,0.0422,0.0511,0.0746,0.044,NaN,0.003510497653,0.0019361,NaN,NaN,0.001633434467,NaN,NaN,NaN
1923-11-01,8.27,0.5283,0.9558,0.5588044185,0.0394,0.0509,0.074,0.0437,NaN,0.003277954964,0.0019324,NaN,NaN,0.0005984340746,NaN,NaN,NaN
1923-12-01,8.55,0.53,0.98,0.540201005,0.0388,0.0509,0.0738,0.0435,NaN,0.003228117351,0,NaN,NaN,0.0005806652372,NaN,NaN,NaN
1924-01-01,8.83,0.5317,0.9758,0.5126167296,0.0376,0.0509,0.0724,0.043,NaN,0.003128434675,-0.0019324,NaN,NaN,0.0007475123728,NaN,NaN,NaN
1924-02-01,8.87,0.5333,0.9717,0.5307549887,0.0354,0.0509,0.0714,0.0428,NaN,0.002945657289,-0.003876,NaN,NaN,0.001519486013,NaN,NaN,NaN
1924-03-01,8.7,0.535,0.9675,0.5945597248,0.0357,0.051,0.0708,0.0428,NaN,0.002970583445,-0.0058423,NaN,NaN,0.0007759293542,NaN,NaN,NaN
1924-04-01,8.5,0.5367,0.9633,0.6101732318,0.0338,0.0508,0.0703,0.0423,NaN,0.002812707294,-0.0039139,NaN,NaN,0.001094774484,NaN,NaN,NaN
1924-05-01,8.47,0.5383,0.9592,0.6151279199,0.0229,0.0504,0.0697,0.0415,NaN,0.001906514779,0,NaN,NaN,0.0007352695729,NaN,NaN,NaN
1924-06-01,8.63,0.54,0.955,0.5738300301,0.0244,0.0499,0.0682,0.0398,NaN,0.002031268909,0,NaN,NaN,0.0007646755861,NaN,NaN,NaN
1924-07-01,9.03,0.5417,0.9508,0.5414137458,0.0192,0.0495,0.0667,0.0394,NaN,0.001598721364,0.0019589,NaN,NaN,0.0003772821967,NaN,NaN,NaN
1924-08-01,9.34,0.5433,0.9467,0.5310159401,0.019,0.0495,0.0669,0.0391,NaN,0.001582081183,-0.0019589,NaN,NaN,0.0006937237673,NaN,NaN,NaN
1924-09-01,9.25,0.545,0.9425,0.5360604886,0.0214,0.0495,0.0673,0.0392,NaN,0.001781745082,0.0039139,NaN,NaN,0.0008699719196,NaN,NaN,NaN
1924-10-01,9.13,0.5467,0.9383,0.5314241784,0.0241,0.0492,0.0662,0.0387,NaN,0.002006319328,0.0038986,NaN,NaN,0.001126158366,NaN,NaN,NaN
1924-11-01,9.64,0.5483,0.9342,0.497749775,0.0258,0.0494,0.0654,0.039,NaN,0.002147692057,0.0038835,NaN,NaN,0.0009510545526,NaN,NaN,NaN
1924-12-01,10.16,0.55,0.93,0.4588830802,0.0257,0.0495,0.0646,0.0396,NaN,0.002139376568,0.0019361,NaN,NaN,0.001065723466,NaN,NaN,NaN
1925-01-01,10.58,0.5542,0.9567,0.4478095392,0.0261,0.0495,0.0644,0.0396,NaN,0.002172638112,0.0019324,NaN,NaN,0.001054161688,NaN,NaN,NaN
1925-02-01,10.67,0.5583,0.9833,0.4523887435,0.0262,0.0495,0.0636,0.0395,NaN,0.002180953325,-0.0038685,NaN,NaN,0.001055541317,NaN,NaN,NaN
1925-03-01,10.39,0.5625,1.01,0.52248394,0.0278,0.0491,0.0636,0.0396,NaN,0.002313987332,0.0019361,NaN,NaN,0.002953294668,NaN,NaN,NaN
1925-04-01,10.28,0.5667,1.037,0.5082909758,0.0278,0.0487,0.0641,0.0393,NaN,0.002313987332,-0.0019361,NaN,NaN,0.0007462061027,NaN,NaN,NaN
1925-05-01,10.61,0.5708,1.063,0.469411312,0.0273,0.0483,0.063,0.0387,NaN,0.002272416106,0.0038685,NaN,NaN,0.0005203227165,NaN,NaN,NaN
1925-06-01,10.8,0.575,1.09,0.465613312,0.0286,0.0483,0.0618,0.0379,NaN,0.002380497699,0.0115164,NaN,NaN,0.0008416070568,NaN,NaN,NaN
1925-07-01,11.1,0.5792,1.117,0.4558702638,0.0306,0.0487,0.062,0.0379,NaN,0.002546754267,0.0132703,NaN,NaN,0.0003774898361,NaN,NaN,NaN
1925-08-01,11.25,0.5833,1.143,0.4320725315,0.0301,0.049,0.0624,0.0385,NaN,0.002505192716,0,NaN,NaN,0.0005439025282,NaN,NaN,NaN
1925-09-01,11.51,0.5875,1.17,0.4252056322,0.0317,0.0487,0.062,0.0385,NaN,0.002638183598,-0.0037736,NaN,NaN,0.00145628901,NaN,NaN,NaN
1925-10-01,11.89,0.5917,1.197,0.3919049149,0.0353,0.0485,0.0617,0.0382,NaN,0.002937348432,0.0037736,NaN,NaN,0.0007475307338,NaN,NaN,NaN
1925-11-01,12.26,0.5958,1.223,0.4037595976,0.0365,0.0484,0.0617,0.0379,NaN,0.003037050157,0.0168071,NaN,NaN,0.002719477991,NaN,NaN,NaN
1925-12-01,12.46,0.6,1.25,0.3893782714,0.0351,0.0485,0.0615,0.038,NaN,0.002920730511,-0.005571,NaN,NaN,0.0005126819052,NaN,NaN,NaN
1926-01-01,12.74,0.6075,1.249,0.3876707976,0.0349,0.0482,0.0609,0.0374,NaN,0.002904112314,0,0.0138,0.0072,0.0009800606484,NaN,-0.0011,-0.0034
1926-02-01,12.18,0.615,1.248,0.394362555,0.0318,0.0477,0.0602,0.0372,NaN,0.002646494941,-0.0037313,0.0063,0.0045,0.001150644136,NaN,-0.0336,-0.0382
1926-03-01,11.46,0.6225,1.248,0.4940908444,0.0314,0.0479,0.0605,0.0371,NaN,0.002613249155,-0.0056233,0.0041,0.0084,0.006248303674,NaN,-0.0579,-0.0622
1926-04-01,11.72,0.63,1.247,0.4829169856,0.0308,0.0474,0.0598,0.0368,NaN,0.002563378403,0.0093546,0.0076,0.0097,0.001636582303,NaN,0.0385,0.0348
1926-05-01,11.81,0.6375,1.246,0.4838597225,0.0317,0.0471,0.0586,0.0369,NaN,0.002638183598,-0.0056023,0.0014,0.0044,0.0008562238131,NaN,0.0132,0.0087
1926-06-01,12.32,0.645,1.245,0.4534762154,0.0293,0.0472,0.058,0.0368,NaN,0.002438690642,-0.0075188,0.0038,0.0004,0.0007893737399,NaN,0.0564,0.0502
1926-07-01,12.88,0.6525,1.244,0.4332625796,0.0311,0.0471,0.0579,0.037,NaN,0.00258831409,-0.0094787,0.0004,0.0057,0.0007587124678,NaN,0.0404,0.0381
1926-08-01,13.1,0.66,1.243,0.427050643,0.0327,0.0472,0.0581,0.0373,NaN,0.002721293919,-0.0057307,0,0.0044,0.001209932136,NaN,0.0299,0.0258
1926-09-01,13.4,0.6675,1.242,0.4387129401,0.0342,0.0472,0.0579,0.0372,NaN,0.00284594645,0.0057307,0.0038,0.0057,0.001079388166,NaN,0.0134,0.0091
1926-10-01,12.98,0.675,1.242,0.4603343062,0.0358,0.0471,0.0581,0.0367,NaN,0.002978892026,0.0038023,0.0102,0.0097,0.00259329928,NaN,-0.0301,-0.0324
1926-11-01,13.27,0.6825,1.241,0.443308847,0.0335,0.0468,0.0577,0.0358,NaN,0.002787777202,0.0037879,0.016,0.0057,0.0005795490279,NaN,0.027,0.0194
1926-12-01,13.49,0.69,1.24,0.441475827,0.0307,0.0468,0.0568,0.0354,0.07578837218,0.002555066369,0,0.0078,0.0056,0.0006038004828,NaN,0.0261,0.0203
1927-01-01,13.21,0.6967,1.229,0.4437056454,0.0323,0.0466,0.0561,0.0351,0.07356422065,0.002688050619,-0.0075902,0.0075,0.0056,0.0005512052113,NaN,-0.0026,-0.0053
1927-02-01,13.84,0.7033,1.218,0.4285008644,0.0329,0.0467,0.0559,0.0347,0.071755598,0.002737915154,-0.0076482,0.0088,0.0069,0.0003455681318,NaN,0.0458,0.0408
1927-03-01,13.93,0.71,1.208,0.4697651174,0.032,0.0462,0.0554,0.0331,0.05655772137,0.002663117419,-0.0057748,0.0253,0.0083,0.001103359242,NaN,0.0073,0.0026
1927-04-01,14.17,0.7167,1.197,0.4567541302,0.0339,0.0458,0.0548,0.0333,0.0612039703,0.002821017187,0,-0.0005,0.0055,0.000619552618,NaN,0.0133,0.0112
1927-05-01,14.91,0.7233,1.186,0.4347826087,0.0333,0.0457,0.055,0.0327,0.05752660824,0.002771156796,0.0076923,0.0109,-0.0011,0.0004812668821,NaN,0.0632,0.0579
1927-06-01,14.77,0.73,1.175,0.4523852494,0.0307,0.0458,0.0555,0.0334,0.05802695303,0.002555066369,0.009533,-0.0069,0.0043,0.00106773129,NaN,-0.0199,-0.0253
1927-07-01,15.73,0.7367,1.164,0.414553473,0.0296,0.046,0.0555,0.0333,0.05605978517,0.002463629438,-0.0191577,0.005,0.0003,0.0004628100614,NaN,0.0792,0.0764
1927-08-01,16.43,0.7433,1.153,0.3962274092,0.027,0.0456,0.0548,0.0329,0.04720422862,0.00224747254,-0.0058196,0.0076,0.0083,0.001462853901,NaN,0.036,0.0313
1927-09-01,17.14,0.75,1.143,0.380586062,0.0268,0.0454,0.0542,0.033,0.08727061794,0.002230843151,0.0058196,0.0018,0.0149,0.001283591361,NaN,0.053,0.0491
1927-10-01,16.23,0.7567,1.132,0.4138006933,0.0308,0.0451,0.0538,0.0325,0.08711997373,0.002563378403,0.0057859,0.0099,0.0055,0.002190785754,NaN,-0.047,-0.0491
1927-11-01,17.33,0.7633,1.121,0.3793955905,0.0304,0.0449,0.0535,0.032,0.07466029913,0.002530129854,-0.0019249,0.0097,0.0068,0.001030462205,NaN,0.0704,0.0642
1927-12-01,17.66,0.77,1.11,0.3746885899,0.0317,0.0446,0.0532,0.0316,0.06936466984,0.002638183598,-0.0019286,0.0072,0.0068,0.0006741773123,NaN,0.0192,0.0143
1928-01-01,17.57,0.7767,1.133,0.3786696208,0.0331,0.0446,0.0535,0.0321,0.05189375334,0.002754536113,-0.0019324,-0.0036,0.0027,0.000938562357,NaN,-0.0074,-0.0094
1928-02-01,17.26,0.7833,1.155,0.3860765992,0.0333,0.0446,0.0533,0.0318,0.04754007832,0.002771156796,-0.0097182,0.0061,0.0068,0.0007699366034,NaN,-0.0122,-0.0163
1928-03-01,19.13,0.79,1.177,0.363254838,0.0327,0.0446,0.0532,0.0317,0.04408668519,0.002721293919,0,0.0045,0.0041,0.001581533859,NaN,0.106,0.1019
1928-04-01,19.75,0.7967,1.2,0.3680952606,0.0362,0.0446,0.0533,0.0319,0.03828232875,0.003012125658,0.0019512,-0.0004,0.0014,0.001711571561,NaN,0.0349,0.0329
1928-05-01,20,0.8033,1.222,0.3543969792,0.039,0.0449,0.0542,0.0327,0.03880185351,0.003244730165,0.0058309,-0.0077,-0.0078,0.002230404355,NaN,0.0126,0.0077
1928-06-01,19.19,0.81,1.245,0.3702999477,0.0392,0.0457,0.0555,0.0326,0.03978885423,0.003261342702,-0.0077821,0.0041,-0.0024,0.003920566153,NaN,-0.0343,-0.0387
1928-07-01,19.43,0.8167,1.268,0.3606481481,0.0412,0.0461,0.0558,0.0344,0.04730647817,0.0034274529,0,-0.0217,-0.001,0.001803805341,NaN,0.0105,0.0087
1928-08-01,20.87,0.8233,1.29,0.3240297825,0.0436,0.0464,0.0561,0.0341,0.04611274094,0.003626748722,0.0019512,0.0076,0.0083,0.001446514132,NaN,0.0702,0.0655
1928-09-01,21.37,0.83,1.312,0.3281658101,0.0457,0.0461,0.0559,0.0346,0.01245462809,0.003801099991,0.007767,-0.0041,0.003,0.0007716324433,NaN,0.0217,0.0193
1928-10-01,21.68,0.8367,1.335,0.3089308376,0.047,0.0461,0.0558,0.0336,0.01881000269,0.003909016497,-0.0019361,0.0158,0.0083,0.0008014693784,NaN,0.0146,0.0128
1928-11-01,24.28,0.8433,1.357,0.2655259391,0.0426,0.0458,0.0555,0.0338,0.02579669632,0.003543713623,-0.0019399,0.0003,-0.0036,0.00162257211,NaN,0.1225,0.1162
1928-12-01,24.35,0.85,1.38,0.2596666667,0.0426,0.0461,0.056,0.034,0.03117300776,0.003543713623,-0.0038911,0.0004,0.0084,0.004352434604,NaN,0.0063,0.0029
1929-01-01,25.74,0.86,1.399,0.2453466033,0.0466,0.0462,0.0563,0.0349,0.05221101452,0.003875812658,-0.0019512,-0.009,0.0043,0.001983744192,NaN,0.0542,0.0526
1929-02-01,25.59,0.87,1.418,0.2454238997,0.0439,0.0466,0.0566,0.0363,0.0561768727,0.003651657908,-0.001955,-0.0157,0.003,0.002973584605,NaN,-0.0034,-0.0067
1929-03-01,25.53,0.88,1.438,0.2723004695,0.046,0.047,0.0579,0.0377,0.06400948931,0.003826004834,-0.0039216,-0.0144,-0.0087,0.003954423778,NaN,0.0016,-0.0018
1929-04-01,25.94,0.89,1.457,0.2633969119,0.048,0.0469,0.058,0.0358,0.08358859275,0.00399202127,-0.003937,0.0275,0.0019,0.002321454437,NaN,0.0203,0.019
